docId,docLabel,docTitle,docType,href,publicationDate,publisher,status.active,authors,status.stabilized,status.superseded,status.supersededBy,status.amended,status.amendedBy,group,keywords,references.normative,status.draft,status.unknown,details,status.withdrawn,status.supersededDate,status.statusNote,repo,doi,relatedDocs,workInfo.review,status.reaffirmDate,status.reaffirmed,docNumber,references.bibliographic,docPart,status.withdrawnDate,workInfo.project,status.publicCd,docElement,status.amendedDate,status.stabilizedDate,xmlNamespace
SMPTE.RP173.2002,SMPTE RP 173:2002,Loudspeaker Placements for Audio Monitoring in High-Definition Electronic Production,Recommended Practice,https://doi.org/10.5594/SMPTE.RP173.2002,2002-01-01T08:00:00.000Z,SMPTE,false,undefined,undefined,undefined,undefined,undefined,undefined,smpte-20f-tc,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,10.5594/SMPTE.RP173.2002,undefined,null,undefined,undefined,173,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP177.1993,SMPTE RP 177:1993,Derivation of Basic Television Color Equations,Recommended Practice,https://doi.org/10.5594/SMPTE.RP177.1993,1993-11-01T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-10e-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP177.1993,undefined,null,undefined,undefined,177,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP187.1995,SMPTE RP 187:1995,"Center, Aspect Ratio and Blanking of Video Images",Recommended Practice,https://doi.org/10.5594/SMPTE.RP187.1995,1995-12-06T07:00:00.000Z,SMPTE,true,undefined,true,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP187.1995,undefined,null,undefined,undefined,187,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP200.2002,SMPTE RP 200:2002,"Relative and Absolute Sound Pressure Levels for Motion-Picture Multichannel Sound Systems — Applicable for Analog Photographic Film Audio, Digital Photographic Film Audio and D-Cinema",Recommended Practice,https://doi.org/10.5594/SMPTE.RP200.2002,2002-11-07T08:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.RP200.2012""]",undefined,undefined,smpte-20f-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP200.2002,undefined,null,undefined,undefined,200,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP200.2012,SMPTE RP 200:2012,"Relative and Absolute Sound Pressure Levels for Motion-Picture Multichannel Sound Systems — Applicable for Analog Photographic Film Audio, Digital Photographic Film Audio and D-Cinema",Recommended Practice,https://doi.org/10.5594/SMPTE.RP200.2012,2012-05-07T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-20f-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP200.2012,undefined,null,undefined,undefined,200,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP202.2008,SMPTE RP 202:2010,Video Alignment for Compression Coding,Recommended Practice,https://doi.org/10.5594/SMPTE.RP202.2008,2008-04-18T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-10e-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP202.2008,undefined,null,undefined,undefined,202,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP205.2000,SMPTE RP 205:2000,Application of Unique Material Identifiers in Production and Broadcast Environments,Recommended Practice,undefined,undefined,SMPTE,false,undefined,undefined,true,"[""SMPTE.RP205.2009""]",undefined,undefined,smpte-30mr-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,205,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP205.2009,SMPTE RP 205:2009,Application of Unique Material Identifiers in Production and Broadcast Environments,Recommended Practice,https://doi.org/10.5594/SMPTE.RP205.2009,2009-11-09T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.RP205.2014""]",undefined,undefined,smpte-30mr-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP205.2009,undefined,null,undefined,undefined,205,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP205.2014,SMPTE RP 205:2014,Application of Unique Material Identifiers in Production and Broadcast Environments,Recommended Practice,https://doi.org/10.5594/SMPTE.RP205.2014,2014-12-29T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-30mr-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP205.2014,undefined,null,undefined,undefined,205,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2052-10.2012,SMPTE RP 2052-10:2012,Conversion from CEA-608 Data to SMPTE-TT,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2052-10.2012,2012-01-03T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.RP2052-10.2013""]",undefined,undefined,smpte-24tb-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP2052-10.2012,undefined,null,undefined,undefined,2052,null,10,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2052-10.2013,SMPTE RP 2052-10:2013,Conversion from CEA-608 Data to SMPTE-TT,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2052-10.2013,2013-06-05T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-24tb-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP2052-10.2013,undefined,null,undefined,undefined,2052,null,10,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2052-11.2013,SMPTE RP 2052-11:2013,Conversion from CEA-708 Caption Data to SMPTE-TT,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2052-11.2013,2013-06-05T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-24tb-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP2052-11.2013,undefined,null,undefined,undefined,2052,null,11,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2057.2011,SMPTE RP 2057:2011,Text-Based Metadata Carriage in MXF,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2057.2011,2011-04-15T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,true,"[""SMPTE.RP2057.2011Am1.2013""]",smpte-31fs-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP2057.2011,undefined,null,undefined,undefined,2057,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2057.2011Am1.2013,SMPTE RP 2057:2011 Am1:2013,Text-Based Metadata Carriage in MXF - Amendment 1,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2057.2011Am1.2013,2013-01-28T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-31fs-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP2057.2011Am1.2013,undefined,null,undefined,undefined,2057,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2079.2013,SMPTE RP 2079:2013,Digital Object Identifier (DOI) Name and Entertainment ID Registry (EIDR) Identifier Representations`,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2079.2013,2013-12-13T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.RP2079.2017""]",undefined,undefined,smpte-30mr-tc,undefined,"[""iso7064-2003"",""iso26324-2012"",""SMPTE.ST335.2012"",""SMPTE.ST2003.2012"",""rfc4452"",""rfc5234""]",undefined,undefined,undefined,undefined,2017-08-21T07:00:00.000Z,undefined,undefined,10.5594/SMPTE.RP2079.2013,undefined,null,undefined,undefined,2079,"[""eidr-id-102""]",undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2079.2017,SMPTE RP 2079:2017,Digital Object Identifier (DOI) Name and Entertainment ID Registry (EIDR) Identifier Representations`,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2079.2017,2017-08-21T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.RP2079.2018""]",undefined,undefined,smpte-30mr-tc,undefined,"[""iso7064-2003"",""iso26324-2012"",""SMPTE.ST335.2012"",""SMPTE.ST2003.2012"",""rfc5234"",""rfc7972""]",undefined,undefined,undefined,undefined,2018-08-31T07:00:00.000Z,undefined,undefined,10.5594/SMPTE.RP2079.2017,undefined,null,undefined,undefined,2079,"[""eidr-id-15""]",undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2079.2018,SMPTE RP 2079:2018,Digital Object Identifier (DOI) Name and Entertainment ID Registry (EIDR) Identifier Representations`,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2079.2018,2018-08-31T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-30mr-tc,undefined,"[""iso7064-2003"",""iso26324-2012"",""SMPTE.ST335.2012"",""SMPTE.ST2003.2012"",""rfc5234"",""rfc7972""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP2079.2018,undefined,null,undefined,undefined,2079,"[""eidr-id-151""]",undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2089.2014,SMPTE RP 2089:2014,Carriage of EIDR Identifiers in MXF Files,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2089.2014,2014-10-30T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-31fs-tc,undefined,"[""SMPTE.ST377-1.2009"",""SMPTE.ST377.2004"",""SMPTE.RP2079.2013""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP2089.2014,undefined,null,2016-10-05T07:00:00.000Z,true,2098,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP2096-1.2017,SMPTE RP 2096-1:2017,Cinema Sound System Baseline Setup and Calibration,Recommended Practice,https://doi.org/10.5594/SMPTE.RP2096-1.2017,2017-08-22T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-25css-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP2096-1.2017,undefined,null,2018-12-04T07:00:00.000Z,true,2096,null,1,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP210.10.2007,SMPTE RP 210(v13):2012,SMPTE Recommended Practice - Metadata Element Dictionary,Recommended Practice,https://doi.org/10.5594/SMPTE.RP210.10.2007,undefined,SMPTE,false,undefined,undefined,undefined,undefined,undefined,undefined,smpte-30mr-tc,undefined,null,undefined,undefined,Registers of all published SMPTE metadata values are now available at http://smpte-ra.org/smpte-metadata-registry,true,undefined,undefined,undefined,10.5594/SMPTE.RP210.10.2007,"[""SMPTE.PubReg""]",null,undefined,undefined,210,null,undefined,undefined,null,undefined,v13,undefined,undefined,undefined
SMPTE.RP224v12.2012,SMPTE RP 224(v12):2012,SMPTE docLabels Register,Recommended Practice,https://doi.org/10.5594/SMPTE.RP224v12.2012,2012-04-18T07:00:00.000Z,SMPTE,false,undefined,undefined,undefined,undefined,undefined,undefined,smpte-30mr-tc,undefined,null,undefined,undefined,Registers of all published SMPTE metadata values are now available at http://smpte-ra.org/smpte-metadata-registry,true,undefined,undefined,undefined,10.5594/SMPTE.RP224v12.2012,"[""SMPTE.PubReg""]",null,undefined,undefined,224,null,undefined,undefined,null,undefined,v12,undefined,undefined,undefined
SMPTE.RP25.1995,SMPTE RP 25:1995,Audio and Picture Synchronization on Motion-Picture Film Relative to the Universal Leader for Magnetic and Photographic Records,Recommended Practice,https://doi.org/10.5594/SMPTE.RP25.1995,1995-01-01T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.RP25.2011""]",undefined,undefined,smpte-20f-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP25.1995,undefined,null,undefined,undefined,25,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP25.2011,SMPTE RP 25:2011,Audio and Picture Synchronization in Motion-Picture Film Relative to Leaders for Television and Theatrical Presentation for Analog Magnetic and Photographic Records,Recommended Practice,https://doi.org/10.5594/SMPTE.RP25.2011,2011-12-05T07:00:00.000Z,SMPTE,true,undefined,true,undefined,undefined,undefined,undefined,smpte-20f-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP25.2011,undefined,null,2015-12-01T07:00:00.000Z,true,25,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP428-22.20XX,SMPTE RP 428-22:20XX,D-Cinema Distribution Master – Minimal Timed Text XML Requirements,Recommended Practice,undefined,undefined,SMPTE,undefined,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""DCDM"",""Subtitles""]","[""SMPTE.ST429-2.2020"",""SMPTE.ST428-7.2014""]",true,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/rp428-22,undefined,undefined,undefined,undefined,undefined,428,"[""SMPTE.RDD52.2020""]",22,undefined,"[{""projectId"":""rp428-22-20XX-id""}]",true,undefined,undefined,undefined,undefined
SMPTE.RP428-4.2010,SMPTE RP 428-4:2010,D-Cinema Distribution Master - Audio File Format and Delivery Constraints,Recommended Practice,https://doi.org/10.5594/SMPTE.RP428-4.2010,2010-03-31T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""DCDM"",""Distribution"",""Sound""]","[""SMPTE.ST428-2.2006"",""SMPTE.ST428-3.2006"",""SMPTE.ST429-2.2009"",""SMPTE.ST429-7.2006"",""br1352-1-2002-a1"",""iso639-2-1998""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/rp428-4,10.5594/SMPTE.RP428-4.2010,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""Project in OLC, 377-4 removed ref, Brian thinks we still need to revise"",""reviewPeriod"":""5 Year"",""reviewRec"":""No Recommendation""}]",undefined,undefined,428,undefined,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined
SMPTE.RP428-5.2010,SMPTE RP 428-5:2010,D-Cinema Distribution Master - Mapping of Images into Constrained Tag Image File,Recommended Practice,https://doi.org/10.5594/SMPTE.RP428-5.2010,2010-06-24T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""DCDM"",""Distribution"",""Image""]","[""SMPTE.ST428-1.2006"",""SMPTE.RP428-6.2009"",""iso12639-2004-e"",""iso646-1991""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP428-5.2010,undefined,null,2018-03-15T07:00:00.000Z,true,428,"[""SMPTE.ST429-7.2006"",""tiff-r6f-06031992"",""icc-1-2004-10"",""iso15076-1-2005""]",5,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP428-6.2009,SMPTE RP 428-6:2009,D-Cinema Distribution Master —Digital Leader,Recommended Practice,https://doi.org/10.5594/SMPTE.RP428-6.2009,2009-06-03T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""DCDM"",""Distribution""]","[""SMPTE.ST428-1.2006"",""SMPTE.ST428-3.2006"",""SMPTE.RP155.2004""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP428-6.2009,undefined,null,2018-03-15T07:00:00.000Z,true,428,"[""asa-ph22-55-1966"",""SMPTE.ST55.2000"",""SMPTE.ST428-2.2006"",""SMPTE.RP25.1995"",""SMPTE.RP431-2.2007""]",6,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP431-2.2007,SMPTE RP 431-2:2007,D-Cinema Quality — Reference Projector and Environment,Recommended Practice,undefined,undefined,SMPTE,false,undefined,undefined,true,"[""SMPTE.RP431-2.2011""]",undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Quality"",""Projection"",""Measurement"",""Image""]",null,undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/rp431-2,undefined,undefined,null,undefined,undefined,431,null,2,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP431-2.2011,SMPTE RP 431-2:2011,D-Cinema Quality — Reference Projector and Environment,Recommended Practice,https://doi.org/10.5594/SMPTE.RP431-2.2011,2011-04-06T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Quality"",""Projection"",""Measurement"",""Image""]","[""SMPTE.ST428-1.2006"",""SMPTE.ST431-1.2006"",""cie15-2-1986""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP431-2.2011,undefined,null,2018-03-15T07:00:00.000Z,true,431,undefined,2,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.RP98.1995,SMPTE RP 98:1995,Measurement of Screen Luminance in Theaters,Recommended Practice,https://doi.org/10.5594/SMPTE.RP98.1995,1995-01-01T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-20f-tc,"[""Quality"",""Projection"",""Measurement"",""Image""]",null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.RP98.1995,undefined,null,undefined,undefined,98,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.SGR.21DC.AFR.200707,SMPTE SGR DC28 AFR 072007,"DC28 Study Group Report on Additional Frame Rates, July 2007",Study Group Report,undefined,undefined,SMPTE,undefined,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,undefined,null,undefined,true,Cannot locate,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.SGR.21DC.HFR.201111,SMPTE SGR 21DC HFR 112011,"Second Interim Study Group Report on High Frame Rates, November 2011",Study Group Report,undefined,undefined,SMPTE,undefined,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,undefined,null,undefined,true,Cannot locate,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.SGR.21DC.S.2005,SMPTE SGR DC28 Stereography 2005,"DC28.0 Stereoscopic D-Cinema Study Group Report, 2005",Study Group Report,undefined,undefined,SMPTE,undefined,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,undefined,null,undefined,true,Cannot locate,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST12-1.2008,SMPTE ST 12(m)-1:2008,For Television — Time and Control Code,Standard,https://doi.org/10.5594/SMPTE.ST12-1.2008,2008-02-0707:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.ST12-1.2014""]",undefined,undefined,smpte-32nf-tc,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.ST12-1.2008,undefined,null,undefined,undefined,12,null,1,undefined,null,undefined,m,undefined,undefined,undefined
